Gene,LA3475,LA1316,LA1589,LA1777,LA2172,LA3778,LA4117,LA0716
Solyc02g014180.1.1,19.39007408,33.25865478,29.1310838,52.17070151,17.76457359,35.41599631,30.36808017,35.24968448
Solyc02g014187.1.1,2.763079806,2.762733056,2.913212608,3.457094679,1.081712743,2.63810692,0.91254583,2.686614485
Solyc02g014190.3.1,8.740218196,17.79140158,13.58676274,18.2283174,5.223632923,15.82309509,15.92938818,18.91444223
Solyc02g014310.3.1,30.30062799,25.45914152,27.61991696,21.09613457,23.45366713,16.26689479,17.49622114,24.46552943
Solyc02g014350.3.1,2.719234938,3.274893741,3.402602188,4.399938682,1.912569751,4.603700837,2.229598699,4.277632725
Solyc02g014355.1.1,3.116628641,2.870618766,5.18897493,3.561855123,2.692979268,3.192187919,3.062975188,3.384432473
Solyc02g014360.3.1,8.918474582,12.1962861,10.1809144,11.94269071,13.51327867,5.298399554,3.432608179,7.753660043
Solyc02g014380.3.1,9.547560015,7.785458646,7.405374655,8.799877363,8.120844543,6.739681884,5.027261207,9.601914629
Solyc02g014455.1.1,10.97738633,15.09192966,13.61794333,20.1140054,25.52129853,4.294803489,8.175624934,7.238860531
Solyc02g014460.3.1,5.901518613,11.35611601,14.39665437,7.123710247,9.439014297,2.814954851,9.32683542,6.051565546
Solyc02g014520.3.1,4.655864432,5.357192979,5.211862775,3.457094679,4.982514651,4.949223689,3.021456846,4.471017124
Solyc02g014720.3.1,12.47913202,6.270484587,7.210695191,6.788476823,11.40325354,4.661043164,7.77240701,3.106838926
Solyc02g014770.3.1,6.148017372,7.516032659,6.335172379,5.657064019,8.173964941,6.63344199,7.143204635,9.03617893
Solyc02g014860.3.1,5.49859642,2.383605967,2.512555224,2.514250675,3.829488936,8.93103692,3.225743397,2.039581049
Solyc02g014870.3.1,23.89638667,29.87652521,21.06960181,21.99969341,28.524928,26.42192144,21.68848251,51.61810748
Solyc02g020910.3.1,9.379063945,8.192418874,7.598984567,7.183573358,9.357087678,8.671234982,9.257946732,8.918855404
Solyc02g020940.3.1,5.933174357,7.584411299,6.427671863,3.142813344,7.41090043,3.20950295,5.422120628,6.703892928
Solyc02g020980.3.1,8.721931105,5.805401233,5.852119517,8.86971766,5.364059492,13.1273777,6.019289536,25.36466824
Solyc02g021000.3.1,11.81388551,9.474298506,10.06529005,8.799877363,28.78081661,11.66546036,6.838639184,8.369537931
Solyc02g021020.3.1,6.68361451,7.643863822,6.296457213,8.485596029,6.748623906,7.138797367,9.436945224,7.707447943
Solyc02g021050.3.1,7.621421179,9.266173287,9.510293145,7.542752026,13.19275213,9.706426492,8.096092129,9.099918542
Solyc02g021063.1.1,6.024174843,7.719534835,7.861413866,4.714220016,6.100443109,2.508244186,6.0508471,4.190920305
Solyc02g021100.3.1,18.13664052,12.67220462,16.36425879,22.62825608,18.78185574,14.60414499,19.72204336,16.41623762
Solyc02g021140.3.1,8.29848749,6.39896504,5.382029616,8.695116919,9.206145028,4.822911941,8.750337647,5.274575261
Solyc02g021230.3.1,2.981685575,3.653457728,2.291700043,6.914189357,5.205566595,4.542760355,5.1427308,7.429728129
Solyc02g021240.3.1,26.92029151,13.63660447,20.36203727,28.15960756,10.44796188,22.97114543,24.79649351,24.62249975
Solyc02g021260.2.1,2.169669193,2.119071885,3.452619218,1.885688006,2.203617815,2.06671089,2.138066421,2.038835681
Solyc02g021270.3.1,7.795210888,13.02004007,9.125226055,12.57125338,6.837343444,4.092569543,3.241610215,10.46253352
Solyc02g021340.3.1,7.842132814,8.24845328,6.030521197,18.38545806,11.14647723,4.279923799,13.63096703,5.692957531
Solyc02g021360.3.1,6.745128504,7.010716159,6.812999523,7.542752026,6.9822639,4.584661326,6.005725519,7.31876017
Solyc02g021400.2.1,214.0957589,118.5993247,171.5370785,110.6270297,165.8279223,80.90176712,78.17508719,176.1010724
Solyc02g021420.3.1,7.978212326,5.413952358,7.537040303,5.908489087,5.759046358,4.726299686,7.180333192,6.681128438
Solyc02g021430.1.1,4.083548469,4.082907825,1.356311673,3.142813344,4.697919706,1.973913559,0.339551937,2.050422246
Solyc02g021440.3.1,13.04210703,11.19775366,10.07580272,12.9097102,12.36008499,12.2814337,7.294538377,10.80298334
Solyc02g021470.3.1,6.370163512,5.598099269,4.738474229,4.504699127,4.140284022,2.982220862,5.564493131,4.151178875
Solyc02g021475.1.1,7.410175323,8.409529105,5.933993854,9.428440032,4.0133723,10.95689557,8.154402938,5.953267893
Solyc02g021480.3.1,10.11985203,3.869283349,0.092499484,14.45694138,7.866099681,21.77080832,7.424921664,25.21823723
Solyc02g021550.3.1,10.55998336,5.470699803,9.516320806,6.66276429,9.876499743,6.720287444,5.621647134,8.581257805
Solyc02g021560.3.1,203.3887666,157.3346094,171.304549,217.4826834,190.3151553,157.4363595,177.4660604,238.5639581
Solyc02g021590.3.1,4.732211435,4.663753879,6.037852608,8.88967203,7.951274993,4.824052194,4.068503035,5.720933296
Solyc02g021600.1.1,28.25606143,19.42270252,23.39820035,26.39963209,22.17777433,20.61868299,29.37600154,29.06808714
Solyc02g021620.3.1,8.95291609,9.128598561,9.140295208,15.08550405,8.909271098,9.622962423,6.496509017,8.806403822
Solyc02g021640.3.1,21.03128335,9.497423249,24.33826434,24.51394408,12.65086011,19.41167992,11.16435626,22.82112497
Solyc02g021650.3.1,12.1161702,11.4254237,12.56262722,18.40790673,12.78721506,12.42562044,13.84864116,12.66027236
Solyc02g021690.2.1,8.859736966,9.005430821,9.104438996,9.009398253,11.00208791,8.527742091,6.030484514,12.89069354
Solyc02g021700.3.1,4.971407008,6.213001451,5.984532025,7.85703336,4.199128593,4.346748583,3.45779688,6.655865833
Solyc02g021760.3.1,10.85516265,8.737512519,9.052818775,21.16160985,5.828121261,10.22344209,8.709744954,12.86854624
Solyc02g022830.3.1,6.817845863,6.043583914,8.205601693,6.914189357,8.006234275,4.027007037,4.8226158,6.18443504
Solyc02g022850.1.1,5.901463769,11.5964529,8.245438674,66.6276429,13.91704802,24.90036639,4.727149937,33.93220998
Solyc02g022870.3.1,8.931502233,16.72123475,11.6160591,9.6798651,10.48473855,9.366564812,10.2882647,10.89589469
Solyc02g022920.1.1,10.0958668,13.49188729,7.167667736,8.171314695,10.43164351,10.51157544,15.34846088,12.78477708
Solyc02g022930.3.1,4.226955818,5.256113355,7.11085075,4.504699127,4.190101316,4.474762507,4.391101881,3.870755797
Solyc02g023950.3.1,13.08605998,8.112521647,6.57144414,18.2283174,8.043041666,7.34292473,8.428503827,23.65691513
Solyc02g023970.3.1,11.50512596,9.2612082,10.47605804,10.0570027,7.330767644,8.277936416,9.142659159,12.66125198
Solyc02g023980.3.1,3.651004705,6.458797905,7.25696084,9.637960922,4.217955405,4.315816139,7.82456947,5.477614597
Solyc02g023990.3.1,2.864567979,2.876736527,2.758873088,1.885688006,0.856429896,2.845887295,1.825091659,2.192043131
Solyc02g023997.1.1,7.552243675,6.566725668,6.527705924,6.285626688,9.668646577,6.840113079,12.17587183,7.112908707
Solyc02g024000.3.1,15.87814044,26.41177823,23.39820035,33.94238412,15.60952752,39.17822877,39.94971202,21.23068971
Solyc02g024010.1.1,1.980826499,1.45985799,1.248743035,4.399938682,2.016432444,1.921968466,1.909979643,8.268788043
Solyc02g024020.3.1,5.777042004,7.947481621,5.712412005,8.045602161,16.49803326,9.037038622,9.822412083,7.558419274
Solyc02g024050.3.1,46.3492231,31.56859298,24.83791351,22.15683408,27.39426186,18.48704074,20.34227424,20.983445
Solyc02g024070.3.1,2.290706548,2.351456373,3.827640206,11.94269071,2.104628269,6.259473001,4.143511927,6.930508713
Solyc02g027080.2.1,15.79576817,8.263908883,7.075168252,40.2280108,8.434703658,4.756762904,7.857294994,2.81685555
Solyc02g030080.3.1,13.47369401,18.24264712,15.83751403,13.13695978,14.36129014,12.91487369,11.01187515,8.965872329
Solyc02g030100.3.1,3.653874056,5.699671841,3.067552129,5.657064019,4.292055502,4.508130292,0,6.66213498
Solyc02g030120.2.1,4.041658887,5.803314929,4.423863801,7.542752026,7.300797712,8.890184683,0.891323833,4.076437417
Solyc02g030170.3.1,594.7703648,499.5906137,275.6898903,439.3653055,480.8846251,326.1861919,430.101618,391.7624032
Solyc02g030210.3.1,9.962414614,9.127959587,10.00397115,6.495147578,10.11666179,4.650348161,7.28608616,8.856757972
Solyc02g030230.3.1,3.687740952,9.629248496,2.342625409,4.399938682,12.05300548,2.793942201,0.339551937,1.252018899
Solyc02g030250.3.1,15.45262862,9.575413185,14.29019618,7.991725361,11.27036632,6.215979608,11.43619046,9.776437958
Solyc02g030450.3.1,5.508014189,5.197462452,4.560101502,5.23802224,7.643822941,6.441867361,9.063444888,7.180901764
Solyc02g030460.2.1,7.386205239,0.869277665,2.697554192,3.771376013,7.145105803,15.64304686,0.933767826,28.4124853
Solyc02g031710.3.1,12.48220485,18.33790294,9.008559418,0.942844003,12.02078404,20.29591958,12.83117547,19.06594005
Solyc02g031770.3.1,7.328022706,4.567339938,7.352145563,15.71406672,6.476464854,7.068319572,6.448709847,12.8224878
Solyc02g031830.1.1,46.55552195,30.52435478,35.69750489,25.77106942,44.57181319,46.98865934,29.3442679,32.36087371
Solyc02g031840.3.1,12.06569374,19.50317924,10.51672599,24.06497075,20.24250762,19.50773775,17.6344298,19.28710127
Solyc02g031860.3.1,36.59870104,44.28262866,38.92991669,43.68510548,30.23785845,44.379432,47.55224371,39.57677406
Solyc02g031900.2.1,28.65504449,38.54604812,24.25480635,32.68525878,29.29441162,38.65585542,35.90269725,43.5925579
Solyc02g031970.1.1,51.70332787,53.26841404,50.97394664,58.4563282,44.63568781,38.0389559,48.55513206,49.9659748
Solyc02g031980.3.1,2.80592241,4.370692429,1.568463371,4.557079349,4.598770434,3.29763365,2.940535566,4.269618097
Solyc02g031990.1.1,15.66933488,5.031844541,4.300183729,2.514250675,1.405985135,26.2806982,7.305523097,35.3470616
Solyc02g032120.3.1,11.17322271,10.8906099,10.56743011,21.46092541,14.83502424,18.50168817,18.24224582,17.39850755
Solyc02g032200.3.1,10.00117059,18.78934306,12.19654547,5.499923352,18.62219298,12.3991179,11.34028057,1.649313802
Solyc02g032300.3.1,7.433197155,10.04363061,4.925076387,6.914189357,14.83452971,7.452361346,5.469919799,8.290083701
Solyc02g032330.3.1,4.184338648,5.481201946,7.043987663,4.399938682,6.462517076,2.942968776,3.895921973,4.175305361
Solyc02g032450.3.1,23.41510721,36.47147687,27.40633761,23.57110008,32.78250749,15.47787832,25.69943976,21.10784581
Solyc02g032510.3.1,43.17131283,46.57240799,42.82048631,49.02788817,47.32228781,33.53461244,39.98422261,33.27080871
Solyc02g032800.1.1,31.20362173,5.07109935,0,7.542752026,14.0349619,6.585934039,3.581162151,5.314816902
Solyc02g032840.1.1,5.147139683,8.509598672,30.70357503,29.54244543,28.8281812,10.40768526,2.758859485,25.3437433
Solyc02g032850.3.1,8.928783314,5.515614273,10.43563541,11.52364893,5.816925156,7.942728648,10.89025537,9.003884501
Solyc02g032860.3.1,11.39038128,7.824002443,11.10814576,16.84547952,22.29238621,19.39802682,10.05279991,37.19423714
Solyc02g032870.3.1,2.259578623,20.43693198,6.042083632,16.65691072,20.43056292,13.47068619,8.926328204,10.75563851
Solyc02g032920.3.1,9.280618929,8.818296393,8.803815673,9.637960922,10.24545233,4.120390899,5.641414587,8.86422941
Solyc02g032930.3.1,50.57810889,54.88952587,37.23829439,90.19874298,81.49270847,44.93277366,54.90031015,40.26966677
Solyc02g032970.3.1,4.123917313,5.705033574,3.807250207,4.489733349,6.273038219,4.829888228,3.738017851,5.042770955
Solyc02g036270.3.1,8.086901095,12.52922439,14.22672455,4.399938682,6.826549723,9.773251275,9.257946732,15.23784102
Solyc02g036280.3.1,3.804090766,5.398199172,3.961366381,5.028501351,3.186341012,3.925641405,5.337232644,4.420943306
Solyc02g036330.3.1,5.77779271,3.982866428,4.109664113,2.671391342,4.171119131,4.034131312,4.548052086,5.143093819
Solyc02g036350.3.1,210.5627924,14.06650612,10.75903618,16.34262939,15.60686442,29.64955563,235.7402705,13.35818769
Solyc02g036360.1.1,32.74655413,32.55741249,28.85462763,28.2853201,47.5562342,52.56897008,62.12094527,40.30764583
Solyc02g036370.3.1,12.68285921,8.383912769,4.739556278,9.114158698,12.00665298,3.194623261,6.774973196,6.208471856
Solyc02g036380.3.1,7.675363361,5.503047805,5.764758894,6.495147578,6.536711882,5.809282189,7.34003368,4.067283412
Solyc02g036450.3.1,8.289605922,6.157914303,7.498429366,2.671391342,3.425497661,3.469228419,5.935415237,4.861609209
Solyc02g036460.3.1,2.72539395,2.793502619,1.957558319,2.514250675,2.104628269,2.793942201,1.188431778,2.688030535
Solyc02g036470.3.1,9.292927067,9.725177965,7.598984567,5.657064019,4.796909252,4.819800854,5.244411251,6.126649515
Solyc02g037495.1.1,13.71508292,8.308095708,10.77306305,12.57125338,3.947083369,20.440662,82.15490696,15.40220259
Solyc02g037510.3.1,4.508527348,6.458783583,2.217537087,4.579528016,7.391605742,4.008274892,3.287850946,7.105295853
Solyc02g037530.3.1,23.81345414,15.94064863,13.64730725,24.51394408,13.10633735,11.68160233,10.56485143,8.16121426
Solyc02g038690.1.1,17.05403465,69.02859126,11.40549029,0,68.6825821,19.70233783,3.538718159,7.463857423
Solyc02g038740.3.1,9.638768456,13.57462071,9.995394295,9.428440032,10.1862645,7.073866,6.403687624,17.46338435
Solyc02g038750.3.1,9.769552395,5.934377161,9.27259986,6.537051756,8.104004792,8.625211177,5.790312323,10.48428184
Solyc02g038760.3.1,9.701318918,9.181371825,9.24058984,10.68556537,13.51958089,10.81959299,11.44242385,12.13294791
Solyc02g043860.3.1,4.743592047,5.222624573,4.894823269,4.040760014,3.42276248,4.432338322,4.304976705,4.839928711
Solyc02g049070.3.1,8.263578534,6.302351873,7.8918996,10.68556537,8.514792416,3.725256268,4.964095773,4.137560401
Solyc02g050180.3.1,5.154160936,7.711140858,3.062355364,6.914189357,5.204276509,5.346060497,6.082646975,7.0148541
Solyc02g050200.2.1,1.45614256,4.955142509,3.437550065,5.028501351,2.34730885,4.497037435,9.868029439,3.564136648
Solyc02g050205.1.1,4.610244916,7.075628157,6.388696127,7.699892693,4.358122508,11.34181714,5.347843642,8.676070258
Solyc02g050207.1.1,9.914741825,11.44877545,11.86798771,16.97119206,7.676375606,16.49283488,6.806905549,14.0815631
Solyc02g050210.2.1,2.439027804,4.492831443,5.356393219,3.142813344,5.994405699,2.716024561,6.454065025,2.876591721
Solyc02g050240.3.1,6.734299269,8.611341522,6.282686519,5.657064019,8.49632002,11.08004906,5.268290964,8.19258403
Solyc02g050280.3.1,9.895964089,14.70228124,12.09019493,13.45124111,10.10635564,9.254504177,11.96793601,10.37906648
Solyc02g050287.1.1,16.77818183,19.45974163,12.18524361,17.91403606,20.0555886,11.03657281,15.44405922,18.08379806
Solyc02g055460.2.1,8.132242851,12.02033205,12.73270594,8.799877363,9.453429476,12.3594131,8.493954875,8.274205726
Solyc02g055467.1.1,3.313042383,2.745537216,4.238864833,1.257125338,3.746689972,1.55835281,1.23087577,2.572569606
Solyc02g055550.3.1,9.452558177,7.072825597,5.28000517,6.914189357,11.42604813,10.48005647,7.735318196,10.59296955
Solyc02g055565.1.1,3.438878368,2.152142183,2.905678031,3.771376013,2.872862341,2.285584121,1.061099802,2.902262918
Solyc02g061745.1.1,2.014473837,2.367218536,2.088512398,2.357110008,3.284203268,2.56018928,2.675260616,3.949288696
Solyc02g061760.3.1,2.222335833,2.329675928,3.298279698,2.514250675,2.575290126,4.984969397,3.872914918,3.521735794
Solyc02g061790.3.1,8.76584193,11.27528919,8.112754781,8.799877363,15.86617379,4.560075386,5.241766781,9.846334816
Solyc02g061810.3.1,5.164341232,4.933215706,4.793861738,3.771376013,6.306677217,7.691660696,3.525429572,4.802363238
Solyc02g061820.3.1,9.467248682,10.61434202,4.593272475,4.085657347,9.85434067,4.715910667,3.241610215,5.328091661
Solyc02g061840.3.1,18.71032453,15.03460876,14.01740648,15.46264165,17.80881372,15.66533963,23.24090133,17.51643674
Solyc02g061940.3.1,11.86624413,6.266051593,6.443262157,5.342782685,6.311026651,5.1982962,6.101224501,6.887801771
Solyc02g061950.3.1,3.942354807,3.88863601,6.535587928,5.44754313,4.923794353,3.4655308,2.543069405,3.686449427
Solyc02g061960.3.1,25.56832827,21.24685929,22.83532144,26.50439254,21.73251079,21.21487851,22.20752889,20.3771126
Solyc02g061980.3.1,15.82690037,13.10846227,15.34962342,16.76167117,13.51408344,16.94050114,15.95067641,19.25077071
Solyc02g062000.3.1,6.822119327,5.466547253,6.554728368,4.478509015,6.25354755,7.20606205,7.728673902,6.400652246
Solyc02g062020.3.1,10.35848817,8.301862603,7.297840103,9.114158698,7.139708943,9.622962423,9.364056712,7.959881501
Solyc02g062040.3.1,3.77909677,4.195840182,0.888791201,0.838083558,5.427251534,4.968240897,2.260109458,5.423159821
Solyc02g062100.3.1,13.22030449,13.83060714,16.45021889,17.59975473,20.68808487,14.29146081,17.46550402,20.07718342
Solyc02g062110.3.1,7.323365049,6.855575552,4.058469132,8.440698696,7.795583085,4.927942381,6.546121392,7.264443101
Solyc02g062180.3.1,1.315796628,1.308401957,1.633810125,3.771376013,1.615965101,6.7715287,3.453830175,6.79990334
Solyc02g062240.3.1,10.5674548,6.853983149,9.795326174,2.514250675,18.42806648,5.561911855,4.912792723,8.856166563
Solyc02g062250.3.1,44.11986417,29.50843776,51.4580055,17.91403606,41.72923716,21.77080832,21.25095272,31.02092472
Solyc02g062270.3.1,10.16461916,10.59935019,10.46802572,9.877413367,8.269597631,13.82713249,11.66813075,11.51283842
Solyc02g062300.3.1,3.995856646,5.089684655,3.298800839,10.0570027,5.813220765,8.029303805,4.658128771,13.94097629
Solyc02g062340.3.1,5.154482543,1.416878537,5.086429343,1.885688006,8.855870742,4.341202154,0.297107944,5.016684204
Solyc02g062350.3.1,5.54811072,5.960272665,7.013154502,5.44754313,7.73565814,3.226817982,5.077279752,5.74425772
Solyc02g062370.3.1,5.282541273,8.019335419,3.984491252,8.171314695,4.337200842,11.53383803,7.687519025,10.08412765
Solyc02g062375.1.1,32.89698762,31.89273445,23.86771121,28.59960143,37.48985404,41.43229391,34.34730379,41.37528779
Solyc02g062385.1.1,6.100165963,0.917270035,5.872674958,6.914189357,4.044865762,2.430326545,0.848879841,2.529325712
Solyc02g062420.3.1,11.97426737,7.508942939,8.215821509,9.428440032,9.68290203,8.470837101,7.027058918,10.37612643
Solyc02g062430.3.1,3.788678455,4.709797418,2.281306514,6.285626688,3.821535707,4.687164906,8.432966476,3.699046432
Solyc02g062460.3.1,33.03521566,6.435284187,190.9245359,4.399938682,5.233379217,3.584211463,27.6306414,5.122853254
Solyc02g062463.1.1,66.41200287,10.7135664,273.487295,9.428440032,11.49942025,5.188962938,57.9060989,6.63804824
Solyc02g062500.3.1,6.681040834,3.54305835,0.046249742,6.285626688,3.456769198,26.43098706,18.09680872,26.1728161
Solyc02g062520.3.1,3.023336569,2.959970434,1.795684222,2.514250675,3.399019408,2.155721387,3.3768756,5.171472084
Solyc02g062530.3.1,17.72055242,11.53721518,16.84684841,12.57125338,14.09597837,7.359564015,13.8365427,11.59479389
Solyc02g062540.3.1,5.38164316,3.378505456,3.695430364,5.185642018,5.501996674,4.970089707,6.618485815,5.075246955
Solyc02g062570.3.1,3.909153505,2.055026968,2.80512283,4.085657347,3.0289981,2.300463811,3.843759513,2.264292696
Solyc02g062580.3.1,3.410249968,2.170495465,2.543214672,5.028501351,2.903911952,0.623341124,3.093056243,4.26945652
Solyc02g062600.3.1,8.920381827,8.147043071,8.141509237,2.639963209,7.478559924,5.907725412,5.811574063,6.379546013
Solyc02g062610.3.1,5.383231512,3.144175031,1.865058835,3.771376013,6.487862151,4.652872716,4.23368885,2.574703294
Solyc02g062620.3.1,16.56178854,8.497405526,13.72688613,6.285626688,7.845681434,9.374619417,9.617955639,10.74011516
Solyc02g062640.3.1,6.006172571,5.227713101,2.754197464,2.933292454,3.867586411,6.14566302,3.869411038,5.301278165
Solyc02g062670.3.1,10.87892502,8.078007238,6.766489211,14.45694138,9.32923103,5.702867446,6.032203335,7.071635232
Solyc02g062680.3.1,3.672437074,8.055297991,9.448453108,2.82853201,8.484198431,6.444978448,4.522863386,5.296859979
Solyc02g062700.3.1,11.1385076,8.400995534,9.454793454,6.537051756,9.878175627,6.244611154,4.246461791,9.182985206
Solyc02g062720.3.1,12.13456067,13.2823375,12.90055119,12.25697204,12.21244324,10.89561722,14.27149426,11.69547912
Solyc02g062740.3.1,16.84806625,11.21539781,12.55570618,13.45124111,12.78135254,12.32521658,10.80608141,16.44090282
Solyc02g062780.3.1,3.285631859,9.300976012,8.768889023,3.771376013,8.231363248,6.316197666,2.797449961,7.550346837
Solyc02g062800.2.1,43.07954292,73.43558529,29.88823339,32.05669611,101.0804934,65.77059753,49.93991698,94.97123924
Solyc02g062810.3.1,5.138170062,9.542451345,3.7069928,4.949931017,6.580256516,2.498031127,3.216421514,3.976667352
Solyc02g062910.2.1,32.52193696,32.970134,30.42711886,28.2853201,29.07327609,25.52018832,19.23744133,35.57304218
Solyc02g062920.3.1,13.1224109,12.83777141,9.386001172,16.91405,14.21176682,14.33804894,12.31921514,18.58347591
Solyc02g062930.3.1,10.17326996,7.383945273,7.429054753,6.285626688,13.8099514,5.124076178,6.566389594,9.290949948
Solyc02g062940.3.1,11.93374112,6.708723107,6.905759578,10.5284247,10.39106953,8.553421372,8.271123916,10.54427463
Solyc02g062950.3.1,7.504282289,5.676785663,5.384714855,5.23802224,5.737777341,6.32192442,7.894450047,5.998653284
Solyc02g062960.3.1,5.245601423,2.319623796,11.65986387,2.82853201,2.432806244,11.53207844,69.32591228,6.334413806
Solyc02g062970.3.1,13.56327404,10.80437341,9.530006108,10.8112779,10.40724409,15.15328393,35.15441392,10.69235828
Solyc02g063010.3.1,74.59310197,47.09297675,42.82489404,46.19935616,53.99838276,61.08999267,55.78112235,45.20305333
Solyc02g063040.3.1,3.564831955,4.367171171,3.876401473,5.342782685,2.425154804,5.582337974,2.419307548,4.056540578
Solyc02g063050.3.1,4.668068241,4.136915723,3.339795912,4.888820757,4.113328387,4.911756666,5.651441605,4.540328894
Solyc02g063060.3.1,8.636863072,9.279963548,9.649042371,4.242798015,9.236605908,2.5110174,1.567750117,3.446716742
Solyc02g063070.3.1,80.85212539,77.64421799,78.52448349,65.05623622,80.99628713,48.77521864,33.11097348,58.16762046
Solyc02g063075.1.1,7.296229018,4.979783525,6.137492719,0,6.104373572,4.937813365,5.600385395,6.827482937
Solyc02g063090.3.1,5.995222996,6.330343266,6.495038968,4.914217229,5.987966297,3.731659285,4.326798823,6.51781134
Solyc02g063130.3.1,17.64281999,16.12419954,15.24412412,13.02838986,15.71837478,12.5796147,15.25693786,15.75756912
Solyc02g063160.3.1,7.404076148,6.74832061,3.591368445,0,5.581333905,0.779176405,2.546639524,1.869169157
Solyc02g063220.3.1,5.159937552,5.598078577,2.631946867,3.299954011,7.218380398,6.232531442,1.453706728,7.526812773
Solyc02g063240.3.1,17.57619223,17.32702069,19.23035309,7.961793805,15.25253096,14.12671935,10.32962441,20.67010215
Solyc02g063270.3.1,17.46529556,3.858210654,25.51139372,1.885688006,6.96522273,5.542748015,2.989590732,5.105131765
Solyc02g063280.3.1,6.833901637,7.182527749,8.78606128,4.190417792,9.181835604,6.910048949,5.418550509,4.425541284
Solyc02g063290.3.1,2.504507805,13.87152836,8.909046498,5.028501351,10.8309037,6.315115714,4.98181389,6.72129067
Solyc02g063300.3.1,1.602502846,3.69576087,0.508747163,3.142813344,3.689099908,5.380104028,2.307842389,2.312882861
Solyc02g063330.3.1,10.5299286,3.440609152,7.783983536,8.799877363,14.78306448,3.168650714,11.07232803,4.909824566
Solyc02g063390.3.1,3.761482544,5.670650592,5.132679085,6.914189357,6.12339743,7.966265854,8.366622899,13.02533569
Solyc02g063430.3.1,0.995669656,9.318881801,8.831616167,1.257125338,3.419115573,3.001722576,0.848879841,2.880700032
Solyc02g063450.3.1,24.71452975,48.07699064,53.08234539,22.26907741,11.65888852,15.6588938,6.549918132,15.9198803
Solyc02g063460.1.1,7.415797777,4.802837953,13.76318485,11.94269071,3.854378385,10.60437277,1.44309573,6.49056979
Solyc02g063490.3.1,4.136451098,6.555706276,6.236019864,2.137113074,6.19430917,6.629004847,6.094877774,6.288292537
Solyc02g064550.3.1,7.555887507,8.520062028,9.704990788,9.428440032,3.766289044,5.983605565,8.140254941,7.881567434
Solyc02g064580.3.1,4.672855026,4.94528973,5.198750146,4.75911735,5.412454157,4.260076891,4.453502289,5.149243388
Solyc02g064650.3.1,9.982347908,5.649777368,6.812738953,6.285626688,9.48581064,2.025858653,2.928635453,4.725010617
Solyc02g064670.1.1,244.4574892,192.3335888,249.2059418,143.9408512,261.8037441,118.4510315,152.291418,258.6063204
Solyc02g064680.3.1,33.67780351,30.09176568,18.54478281,30.79957077,51.58226041,49.47504695,40.71084847,26.52481761
Solyc02g064700.3.1,9.779459387,8.92933471,7.0825986,9.8684339,8.72604107,6.827505489,6.162272515,8.214133317
Solyc02g064710.3.1,16.0635446,21.31905833,13.64158934,16.34262939,17.78222012,15.17554102,12.28733699,13.65273309
Solyc02g064720.3.1,43.16568057,30.09539757,25.75052443,43.58034504,4.449333397,7.759658543,1.17957272,24.78551145
Solyc02g064730.3.1,158.4421994,167.7173818,151.8165217,189.825926,176.6855492,40.83794721,25.12115693,65.25688834
Solyc02g064740.3.1,18.13644241,14.89662563,17.16626841,13.82837871,14.68079648,6.062785483,20.6839747,3.737862353
Solyc02g064750.3.1,3.810384365,6.824351638,3.335111219,3.849946347,6.51958637,4.90005181,4.39553141,4.54502074
Solyc02g064770.3.1,2.268116345,6.425796628,0.878745099,8.799877363,7.051513118,6.23341124,2.817170294,38.43341771
Solyc02g064800.3.1,11.24401042,6.163345598,14.34995793,9.967208034,7.464610145,4.031619028,3.675116889,10.26558692
Solyc02g064950.3.1,7.484847062,9.140742814,11.48292062,4.609459571,10.56003167,5.383801647,8.324178906,5.007856845
Solyc02g064960.3.1,5.456562606,9.496300605,18.9763081,5.028501351,8.453791406,6.367764645,8.120447744,11.45551543
Solyc02g064990.3.1,2.526704336,3.758957262,4.431398378,2.514250675,3.163990267,1.137245632,1.620805107,1.498142671
Solyc02g065070.3.1,9.258445051,6.948039482,7.136747718,2.985672677,7.191760083,3.710421185,7.857294994,2.922272189
Solyc02g065080.3.1,4.082359338,5.464771719,3.024316217,6.285626688,7.277761686,4.094788114,3.450656812,4.440652579
Solyc02g065110.3.1,5.791424177,7.126686839,5.517746175,3.980896903,8.295817683,4.17544708,4.698853943,4.917114984
Solyc02g065170.3.1,5.693279935,4.522881976,4.045810147,10.9998467,2.987154767,6.799260842,0.721547865,4.446663982
Solyc02g065180.3.1,4.553129901,5.899351265,4.219507251,3.771376013,6.736019455,3.087959859,4.345154009,4.990636669
Solyc02g065300.1.1,226.0437128,156.866826,188.7258712,177.2546726,131.0100212,109.7575343,152.7166528,161.7351438
Solyc02g065350.3.1,2.007256701,1.514096279,2.512555224,1.885688006,4.567117246,2.897832388,0.551771897,3.784652922
Solyc02g065360.3.1,6.289333612,6.238744948,6.300485072,7.071330024,6.890282286,5.821637324,5.549452604,8.920319583
Solyc02g065370.3.1,22.84233716,11.98768128,19.01331228,12.72839404,22.72153339,17.53728318,11.56182242,16.08876513
Solyc02g065380.3.1,23.87104073,16.5384031,16.9164836,17.91403606,29.65531002,18.17537018,19.47613911,35.06645894
Solyc02g065400.3.1,91.87592753,37.08552726,22.67275249,17.59975473,42.84746703,30.32713672,26.10543464,15.35938279
Solyc02g065410.2.1,12.00006377,10.61849227,15.12158109,6.914189357,12.80625612,4.819800854,6.96597116,5.464090337
